Image_ID,Question_Type,Question,Ground_Truth,BAN_Prediction,BLIP2_Prediction,BAN_Correct,BLIP2_Correct
xmlab383/source.jpg,OPEN,Which organ system is imaged?,Chest,Chest,Chest,True,True
xmlab383/source.jpg,CLOSED,Is this a study of the chest?,Yes,Yes,Yes,True,True
xmlab383/source.jpg,CLOSED,Is/Are there abnormalities in the patient's right lung?,Yes,Yes,No,True,False
xmlab383/source.jpg,CLOSED,Is this image normal?,No,No,No,True,True
xmlab383/source.jpg,CLOSED,Can pneumonia be observed on the lower right lung in this picture?,Yes,No,No,False,False
xmlab383/source.jpg,OPEN,What color does the left lung show in the picture?,Black,Black,Black,True,True
xmlab383/source.jpg,OPEN,How many organs are there in this image?,2,2,2,True,True
xmlab383/source.jpg,OPEN,What is the effect of the main organ in this picture?,Breathe,Breathe,Breathe,True,True
xmlab383/source.jpg,OPEN,What is the main cause of the disease on the lower right of the lung in the picture?,Bacterial infection,Bacterial infection,"Inflammation, malignant tumor, trauma, etc",True,False
xmlab383/source.jpg,OPEN,Which organs/organ in the picture belong to the respiratory system?,Lung,Lung,Lung,True,True
xmlab391/source.jpg,OPEN,What type of medical image is this?,X-Ray,X-Ray,X-Ray,True,True
xmlab391/source.jpg,CLOSED,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane,Coronal Plane,Coronal Plane,True,True
xmlab391/source.jpg,OPEN,Which part do the organs in this image locate from the aspect of the whole body?,Chest,Chest,Chest,True,True
xmlab391/source.jpg,OPEN,Which part of chest is abnormal in this image?,Heart,Heart,Heart,True,True
xmlab391/source.jpg,OPEN,Where is/are the cardiomegaly located in this image?,Heart,Heart,Heart,True,True
xmlab391/source.jpg,CLOSED,Is this a study of the chest?,Yes,Yes,Yes,True,True
xmlab391/source.jpg,OPEN,Which organ system is imaged?,Chest,Chest,Chest,True,True
xmlab391/source.jpg,CLOSED,Does the lung look abnormal?,No,Yes,Yes,False,False
xmlab391/source.jpg,CLOSED,Is the lung abnormal?,No,Yes,Yes,False,False
xmlab391/source.jpg,CLOSED,Can cardiomegaly be observed in this picture?,Yes,Yes,Yes,True,True
xmlab391/source.jpg,OPEN,What color does the left lung show in the picture?,Black,Black,Black,True,True
xmlab391/source.jpg,OPEN,How many organs are there in this image?,2,2,2,True,True
xmlab391/source.jpg,OPEN,What is the effect of the center organ in this picture?,Promote blood flow,Promote blood flow,Promote blood flow,True,True
xmlab391/source.jpg,OPEN,How to treat the disease located on the heart in this image?,"Physical therapy, medication","Medical treatment, surgical treatment",Heart,False,False
xmlab391/source.jpg,OPEN,Which organs/organ in the picture belong to the circulatory system?,Heart,Heart,Heart,True,True
xmlab394/source.jpg,OPEN,What imaging modality was used?,CT,CT,CT,True,True
xmlab394/source.jpg,CLOSED,Is this sagittal plane?,No,No,No,True,True
xmlab394/source.jpg,OPEN,Which part do the organs in this image locate from the aspect of the whole body?,Head,Head,Head,True,True
xmlab394/source.jpg,OPEN,Where are the eyes in this image?,Top,Top,Top,True,True
xmlab394/source.jpg,OPEN,What organ system is pictured?,Head,Head,Head,True,True
xmlab394/source.jpg,OPEN,Which organs appear in pairs in this image?,"Temporal Lobe, Eyes",Lung,"Temporal Lobe, Eyes",False,True
xmlab394/source.jpg,CLOSED,Does the picture contain eyes?,Yes,No,No,False,False
xmlab394/source.jpg,CLOSED,Does the trachea exist in this picture?,No,No,No,True,True
xmlab394/source.jpg,OPEN,What color does the eyes show in the picture?,Gray,Black,Black,False,False
xmlab394/source.jpg,OPEN,What is the largest organ in the picture?,Brain,Brain,Brain,True,True
xmlab394/source.jpg,OPEN,How many existing parotids in this image?,0,0,2,True,False
xmlab394/source.jpg,OPEN,What is the shape of eyes in this image?,Circular,Circular,Circular,True,True
xmlab394/source.jpg,OPEN,How much damage will be caused to the body taking such an image?,Much,Much,Much,True,True
xmlab394/source.jpg,OPEN,Which organs/organ in the picture belong to the sensory organs?,Eyes,Eyes,Eyes,True,True
xmlab394/source.jpg,CLOSED,Do any of the organs in the picture belong to the circulatory system?,No,No,No,True,True
xmlab394/source.jpg,CLOSED,Does the picture contain the organ that could be used for secreting enzymes?,No,No,No,True,True
xmlab4/source.jpg,OPEN,What modality is used to take this image?,MRI,MRI,MRI,True,True
xmlab4/source.jpg,OPEN,Which part of the body does this image belong to?,Abdomen,Abdomen,Abdomen,True,True
xmlab4/source.jpg,OPEN,What is the mr weighting in this image?,T2,T2,T2,True,True
xmlab4/source.jpg,CLOSED,Does the picture contain liver?,Yes,Yes,Yes,True,True
xmlab4/source.jpg,CLOSED,Does the picture contain kidney?,No,No,No,True,True
xmlab4/source.jpg,CLOSED,Does the picture contain spleen?,No,No,No,True,True
xmlab404/source.jpg,OPEN,What modality is used to take this image?,CT,CT,CT,True,True
xmlab404/source.jpg,CLOSED,Is this a coronal section?,No,No,No,True,True
xmlab404/source.jpg,OPEN,Which part of the body does this image belong to?,Head,Head,Head,True,True
xmlab404/source.jpg,OPEN,What organ marks the lower end of the organ system?,Mandible,Mandible,Mandible,True,True
xmlab404/source.jpg,CLOSED,Is this a study of the neck?,No,No,No,True,True
xmlab404/source.jpg,CLOSED,Does the trachea exist in this picture?,No,No,No,True,True
xmlab404/source.jpg,CLOSED,Does the lung exist in this picture?,No,No,No,True,True
xmlab404/source.jpg,OPEN,What color does the brain stem show in the picture?,Gray,Gray,Gray,True,True
xmlab404/source.jpg,OPEN,What is the largest organ in the picture?,Brain,Brain,Brain,True,True
xmlab404/source.jpg,OPEN,How many existing mandible in this image?,1,2,2,False,False
xmlab404/source.jpg,OPEN,What is the function of the tissue in the center of the organ in this picture?,Control heartbeat and breathing,Control heartbeat and breathing,Control heartbeat and breathing,True,True
xmlab404/source.jpg,OPEN,Which organs/organ in the picture belong to nervous system?,Brain,Brain,Brain,True,True
xmlab404/source.jpg,CLOSED,Does the picture contain the organ which has the effect of sensing light?,No,No,No,True,True
xmlab404/source.jpg,CLOSED,Do any of the organs in the picture belong to the circulatory system?,No,No,No,True,True
xmlab408/source.jpg,CLOSED,Is this a CT scan?,Yes,No,Yes,False,True
xmlab408/source.jpg,CLOSED,"Which plane is the image scanned, transverse plane or coronal plane?",Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab408/source.jpg,OPEN,Where does the picture show?,Head,Head,Head,True,True
xmlab408/source.jpg,OPEN,Where is the tooth in this image?,Top,Top,Top,True,True
xmlab408/source.jpg,OPEN,What organ marks the lower end of the organ system?,Mandible,Mandible,Mandible,True,True
xmlab408/source.jpg,CLOSED,Is this a study of the neck?,No,No,No,True,True
xmlab408/source.jpg,CLOSED,Is there small bowel in this image?,No,No,No,True,True
xmlab408/source.jpg,CLOSED,Does the trachea exist in this picture?,No,No,No,True,True
xmlab408/source.jpg,OPEN,What color does the brain stem show in the picture?,Gray,Gray,Gray,True,True
xmlab408/source.jpg,OPEN,What is the largest organ in the picture?,Brain,Brain,Brain,True,True
xmlab408/source.jpg,OPEN,How many temporal lobes in this image?,0,2,2,False,False
xmlab408/source.jpg,OPEN,What is the shape of tooth in this image?,U-shaped,U-shaped,U-shaped,True,True
xmlab408/source.jpg,OPEN,What is the function of the organ on the top of this image?,"Cutting, chewing, maintaining facial contour and assisting pronunciation","Cutting, chewing, maintaining facial contour and assisting pronunciation","Cutting, chewing, maintaining facial contour and assisting pronunciation",True,True
xmlab408/source.jpg,OPEN,Which organs/organ in the picture belong to the digestive system?,Tooth,Parotid,Parotid,False,False
xmlab408/source.jpg,CLOSED,Does the picture contain the organ that could be used for digesting food?,No,No,No,True,True
xmlab408/source.jpg,CLOSED,Does the picture contain the organ that could be used for absorbing nutrients?,No,No,No,True,True
xmlab418/source.jpg,CLOSED,Is this an MRI scan?,No,Yes,Yes,False,False
xmlab418/source.jpg,CLOSED,Is this sagittal plane?,No,No,No,True,True
xmlab418/source.jpg,OPEN,Which part of the human body is the organ located in the image?,Head,Head,Head,True,True
xmlab418/source.jpg,CLOSED,Is this a study of the chest?,No,No,No,True,True
xmlab418/source.jpg,CLOSED,Does the ears exist in this picture?,No,No,No,True,True
xmlab418/source.jpg,CLOSED,Does the rectum appear in this picture?,No,No,No,True,True
xmlab418/source.jpg,OPEN,What color does the mandible show in the picture?,White,White,White,True,True
xmlab418/source.jpg,OPEN,What is the largest organ in the picture?,Brain,Brain,Brain,True,True
xmlab418/source.jpg,CLOSED,Does the picture contain the organ that could receive sound?,No,No,No,True,True
xmlab418/source.jpg,CLOSED,Are there organs in the picture that can promote blood flow?,No,No,No,True,True
xmlab42/source.jpg,OPEN,What modality is used to take this image?,MRI,MRI,MRI,True,True
xmlab42/source.jpg,OPEN,Which part of the body does this image belong to?,Brain,Brain,Brain,True,True
xmlab42/source.jpg,OPEN,What is the mr weighting in this image?,T2,T2,T2,True,True
xmlab42/source.jpg,OPEN,What is the main organ in the image?,Brain,Brain,Brain,True,True
xmlab42/source.jpg,OPEN,What is the largest organ in the picture?,Brain,Brain,Brain,True,True
xmlab42/source.jpg,CLOSED,Does the picture contain brian?,Yes,Yes,Yes,True,True
xmlab42/source.jpg,OPEN,What diseases are included in the picture?,"Brain Edema, Brain Tumor","Brain Tumor, Brain Edema","Brain Edema, Brain Tumor",False,True
xmlab42/source.jpg,CLOSED,Does the brain look abnormal?,Yes,Yes,Yes,True,True
xmlab42/source.jpg,OPEN,Where is/are the abnormality located?,Left,Lower Left,Right,False,False
xmlab420/source.jpg,CLOSED,Is this a CT?,Yes,Yes,Yes,True,True
xmlab420/source.jpg,CLOSED,Is this sagittal plane?,No,No,No,True,True
xmlab420/source.jpg,OPEN,Which part of the human body is the organ located in the image?,Neck,Neck,Head,True,False
xmlab420/source.jpg,OPEN,Where is the spinal cord in this image?,Bottom,Bottom,Bottom,True,True
xmlab420/source.jpg,OPEN,What organ system is pictured?,Neck,Neck,Neck,True,True
xmlab420/source.jpg,CLOSED,Is this a study of the neck?,Yes,No,Yes,False,True
xmlab420/source.jpg,CLOSED,Does the picture contain heart?,No,No,No,True,True
xmlab420/source.jpg,CLOSED,Does the temporal lobe appear in this image?,No,No,No,True,True
xmlab420/source.jpg,OPEN,What color does the larynx show in the picture?,Black,Black,Black,True,True
xmlab420/source.jpg,OPEN,What is the shape of spinal cord in this image?,Irregular,Circular,Irregular,False,True
xmlab420/source.jpg,OPEN,How much damage will be caused to the body taking such an image?,Much,Much,Much,True,True
xmlab420/source.jpg,OPEN,Which organs/organ in the picture belong to the nervous system?,Spinal Cord,Spinal Cord,Spinal Cord,True,True
xmlab420/source.jpg,CLOSED,Do any of the organs in the picture belong to the respiratory system?,Yes,Yes,Yes,True,True
xmlab420/source.jpg,CLOSED,Are there organs in the picture that can deliver food?,Yes,Yes,Yes,True,True
xmlab424/source.jpg,CLOSED,Is this a CT scan?,Yes,Yes,Yes,True,True
xmlab424/source.jpg,CLOSED,"Which plane is the image scanned, transverse plane or coronal plane?",Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab424/source.jpg,OPEN,Where does the image represent in the body?,Neck,Neck,Neck,True,True
xmlab424/source.jpg,OPEN,Which is larynx in this image?,Black Hollow,Black Hollow,Black Hollow,True,True
xmlab424/source.jpg,OPEN,What organ is on the bottom of the image?,Spinal Cord,Spinal Cord,Larynx,True,False
xmlab424/source.jpg,CLOSED,Does the picture contain spinal cord?,Yes,Yes,Yes,True,True
xmlab424/source.jpg,CLOSED,Is there small bowel in this image?,No,No,No,True,True
xmlab424/source.jpg,OPEN,What color does the larynx show in the picture?,Black,Black,Black,True,True
xmlab424/source.jpg,OPEN,What is the shape of larynx about this patient?,Irregular,Irregular,Irregular,True,True
xmlab424/source.jpg,OPEN,What role does the black hollow tissue play in the human body?,"Ventilation, pronunciation","Ventilation, pronunciation","Ventilation, pronunciation",True,True
xmlab424/source.jpg,OPEN,Which organs/organ in the picture belong to the nervous system?,Spinal Cord,Spinal Cord,Spinal Cord,True,True
xmlab424/source.jpg,CLOSED,Does the picture contain the organ that could be used for discharging waste?,No,No,No,True,True
xmlab424/source.jpg,CLOSED,Are there organs in the picture that can discharge waste?,No,No,No,True,True
xmlab426/source.jpg,CLOSED,Is this a CT scan?,Yes,Yes,Yes,True,True
xmlab426/source.jpg,OPEN,What scanning plane does this image belong to?,Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab426/source.jpg,CLOSED,Do the organs in the image exist in the neck?,Yes,Yes,Yes,True,True
xmlab426/source.jpg,OPEN,Which is larynx in this image?,Black Hollow,Black Hollow,Black Hollow,True,True
xmlab426/source.jpg,CLOSED,Does the spinal cord appear in this image?,Yes,Yes,Yes,True,True
xmlab426/source.jpg,CLOSED,Is there an esophagus in this image?,No,No,Yes,True,False
xmlab426/source.jpg,CLOSED,Does the humerus head exist in this picture?,No,No,No,True,True
xmlab426/source.jpg,OPEN,What color does the larynx show in the picture?,Black,Black,Black,True,True
xmlab426/source.jpg,OPEN,What is the shape of larynx about this patient?,Oval,Irregular,Irregular,False,False
xmlab426/source.jpg,OPEN,What is the effect of the black hollow tissue in this picture?,"Ventilation, pronunciation","Ventilation, pronunciation",Gas delivery,True,False
xmlab426/source.jpg,OPEN,Which organs/organ in the picture belong to the nervous system?,Spinal Cord,Spinal Cord,Spinal Cord,True,True
xmlab426/source.jpg,CLOSED,Are there organs in the picture that can discharge waste?,No,No,Yes,True,False
xmlab426/source.jpg,CLOSED,Do any of the organs in the picture belong to the lymphatic system?,No,No,No,True,True
xmlab448/source.jpg,OPEN,What modality is shown in this image?,MRI,MRI,MRI,True,True
xmlab448/source.jpg,OPEN,What is the mr weighting in this image?,T2,T2,T2,True,True
xmlab448/source.jpg,CLOSED,Is this a transverse plane?,Yes,Yes,Yes,True,True
xmlab448/source.jpg,OPEN,Which part of the body does this image belong to?,Head,Brain,Brain,False,False
xmlab448/source.jpg,OPEN,Where is the brain edema?,Left Lobe,Left Lobe,Left Lobe,True,True
xmlab448/source.jpg,CLOSED,Is this a study of the chest?,No,No,No,True,True
xmlab448/source.jpg,OPEN,What disease is/are shown on the left of brain?,Brain Edema,Brain Edema,"Brain Edema, Brain Non-enhancing Tumor",True,False
xmlab448/source.jpg,OPEN,How to prevent the occurrence of the disease on the left lobe of brain in this image?,"Treat brain diseases promptly, keep healthy","Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma","Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma",False,False
xmlab455/source.jpg,CLOSED,Is this a CT scan?,No,No,No,True,True
xmlab455/source.jpg,OPEN,What is the mr weighting in this image?,T2,T2,T2,True,True
xmlab455/source.jpg,CLOSED,"Which plane is the image scanned, transverse plane or coronal plane?",Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab455/source.jpg,CLOSED,Do the organs in the image exist in the head?,Yes,Yes,Yes,True,True
xmlab455/source.jpg,OPEN,Where are the abnormalities in this image?,Upper Left Lobe,Right Lobe,Left Lobe,False,False
xmlab455/source.jpg,OPEN,What is the organ system visualized?,Head,Head,Head,True,True
xmlab455/source.jpg,CLOSED,Can brain edema be observed in the picture?,Yes,Yes,Yes,True,True
xmlab455/source.jpg,OPEN,What kind of symptoms will the disease on the upper left lobe of brain in the picture bring to the patient?,"Visual impairment, vomiting, tinnitus, increased intracranial pressure","Visual impairment, vomiting, tinnitus, increased intracranial pressure","Visual impairment, vomiting, tinnitus, increased intracranial pressure",True,True
xmlab457/source.jpg,OPEN,What type of medical image is this?,MRI,MRI,MRI,True,True
xmlab457/source.jpg,OPEN,What type of MRI is shown in this image?,T2,T2,T2,True,True
xmlab457/source.jpg,CLOSED,Is this sagittal plane?,No,No,No,True,True
xmlab457/source.jpg,OPEN,Which part of the human body is the organ located in the image?,Head,Head,Head,True,True
xmlab457/source.jpg,OPEN,Where is the brain edema located?,Left Lobe,Left Lobe,Left Lobe,True,True
xmlab457/source.jpg,OPEN,What is the organ system visualized?,Head,Head,Head,True,True
xmlab457/source.jpg,OPEN,What disease is/are shown on the left of brain?,Brain Edema,Brain Edema,"Brain Edema, Brain Non-enhancing Tumor",True,False
xmlab457/source.jpg,OPEN,How many kinds of abnormalities are there in this image?,1,1,2,True,False
xmlab457/source.jpg,OPEN,What kind of symptoms will the disease on the left lobe of brain in the picture bring to the patient?,"Encephalomalacia, local edema, confusion, increased intracranial pressure","Encephalomalacia, local edema, confusion, increased intracranial pressure","Encephalomalacia, local edema, confusion, increased intracranial pressure",True,True
xmlab458/source.jpg,CLOSED,"Which type of modality is shown about this image, MRI, CT or X-Ray?",MRI,MRI,MRI,True,True
xmlab458/source.jpg,OPEN,What is the mr weighting in this image?,T2,T2,T2,True,True
xmlab458/source.jpg,CLOSED,"Which plane is the image scanned, transverse plane or coronal plane?",Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab458/source.jpg,OPEN,Which part of the body does this image belong to?,Head,Brain,Brain,False,False
xmlab458/source.jpg,OPEN,Which hemisphere is normal?,Right,Left,Right,False,True
xmlab458/source.jpg,CLOSED,Is this a study of the head?,Yes,Yes,Yes,True,True
xmlab458/source.jpg,OPEN,What diseases are included in the picture?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor","Brain Tumor, Brain Edema",Brain Edema,False,False
xmlab458/source.jpg,OPEN,How many kinds of abnormalities are there in this image?,3,1,2,False,False
xmlab458/source.jpg,OPEN,How to prevent the occurrence of the disease on the left lobe of brain in this image?,"Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma","Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma","Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma",True,True
xmlab46/source.jpg,OPEN,What modality is used to take this image?,MRI,MRI,MRI,True,True
xmlab46/source.jpg,OPEN,Which part of the body does this image belong to?,Brain,Brain,Brain,True,True
xmlab46/source.jpg,OPEN,What is the mr weighting in this image?,T2,T2,T2,True,True
xmlab46/source.jpg,OPEN,What is the main organ in the image?,Brain,Brain,Brain,True,True
xmlab46/source.jpg,OPEN,What is the largest organ in the picture?,Brain,Brain,Brain,True,True
xmlab46/source.jpg,CLOSED,Does the picture contain brian?,Yes,Yes,Yes,True,True
xmlab46/source.jpg,OPEN,What diseases are included in the picture?,"Brain Edema, Brain Tumor","Brain Tumor, Brain Edema","Brain Edema, Brain Tumor",False,True
xmlab46/source.jpg,CLOSED,Is the brain healthy?,No,Yes,No,False,True
xmlab46/source.jpg,OPEN,Where is/are the abnormality located?,Left,Lower Left,Lower Left,False,False
xmlab460/source.jpg,CLOSED,Is this image taken via MRI?,Yes,Yes,Yes,True,True
xmlab460/source.jpg,CLOSED,Is this an MRI image with T1 weighted?,No,No,Yes,True,False
xmlab460/source.jpg,CLOSED,Is this a coronal plane?,No,No,No,True,True
xmlab460/source.jpg,OPEN,Which part of the body does this image belong to?,Head,Brain,Brain,False,False
xmlab460/source.jpg,CLOSED,"Which lobe is abnormal,left or right?",Right,Left,Right,False,True
xmlab460/source.jpg,OPEN,What organ system is pictured?,Head,Head,Head,True,True
xmlab460/source.jpg,OPEN,What disease is/are shown on the right of brain?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor",Brain Edema,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor",False,True
xmlab460/source.jpg,CLOSED,Is the abnormality hyperdense or hypodense?,Hyperdense,Hypodense,Hypodense,False,False
xmlab460/source.jpg,OPEN,How many kinds of abnormalities are there in this image?,3,3,3,True,True
xmlab460/source.jpg,OPEN,What is the main cause of the disease on the right lobe of brain in this picture?,"Brain embryonic tissue dysplasia, genetic factors, chemical factors","Brain embryonic tissue dysplasia, genetic factors, chemical factors","Brain embryonic tissue dysplasia, genetic factors, chemical factors",True,True
xmlab462/source.jpg,OPEN,What modality is used to take this image?,MRI,MRI,MRI,True,True
xmlab462/source.jpg,CLOSED,Is this a T1 weighted or T2 weighted MRI image?,T2,T2,T2,True,True
xmlab462/source.jpg,CLOSED,Is this a coronal plane?,No,No,No,True,True
xmlab462/source.jpg,OPEN,Where does the picture show?,Head,Head,Head,True,True
xmlab462/source.jpg,OPEN,Where is the brain tumor?,Right Lobe,Right Lobe,Right Lobe,True,True
xmlab462/source.jpg,CLOSED,Is this a study of the head?,Yes,Yes,Yes,True,True
xmlab462/source.jpg,OPEN,What disease is/are shown on the right of brain?,"Brain Enhancing Tumor, Brain Edema, Brain Non-enhancing Tumor",Brain Edema,Brain Edema,False,False
xmlab462/source.jpg,OPEN,How many kinds of abnormalities are there in this image?,3,3,3,True,True
xmlab462/source.jpg,OPEN,What is the main cause of the disease on the right lobe of brain in this picture?,"Brain embryonic tissue dysplasia, genetic factors, chemical factors","Brain embryonic tissue dysplasia, genetic factors, chemical factors","Brain embryonic tissue dysplasia, genetic factors, chemical factors",True,True
xmlab465/source.jpg,CLOSED,Is this image taken via X-Ray?,No,No,No,True,True
xmlab465/source.jpg,CLOSED,Is this a T1 weighted or T2 weighted MRI image?,T2,T2,T2,True,True
xmlab465/source.jpg,OPEN,What scanning plane does this image belong to?,Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab465/source.jpg,OPEN,Which part of the human body is the organ located in the image?,Head,Head,Brain,True,False
xmlab465/source.jpg,OPEN,Where are the abnormalities in this image?,Top,Right Lobe,Upper Left,False,False
xmlab465/source.jpg,OPEN,What is the organ system visualized?,Head,Head,Head,True,True
xmlab465/source.jpg,CLOSED,Is/Are there abnormalities in the patient's left brain lobe?,Yes,Yes,Yes,True,True
xmlab465/source.jpg,OPEN,How many kinds of abnormalities are there in this image?,3,3,3,True,True
xmlab465/source.jpg,OPEN,How much damage will be caused to the body taking such an image?,None,None,None,True,True
xmlab476/source.jpg,OPEN,How was this image taken?,MRI,MRI,MRI,True,True
xmlab476/source.jpg,CLOSED,Is this an MRI image with T1 weighted?,Yes,No,No,False,False
xmlab476/source.jpg,CLOSED,"Which plane is the image scanned, transverse plane or coronal plane?",Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab476/source.jpg,OPEN,Which part of the body does this image belong to?,Head,Head,Head,True,True
xmlab476/source.jpg,CLOSED,"Which lobe is abnormal,left or right?",Left,Right,Right,False,False
xmlab476/source.jpg,CLOSED,Is this a study of the neck?,No,No,No,True,True
xmlab476/source.jpg,CLOSED,Is/Are there abnormalities in the patient's left brain lobe?,Yes,Yes,Yes,True,True
xmlab476/source.jpg,OPEN,How many kinds of abnormalities are there in this image?,2,3,3,False,False
xmlab476/source.jpg,OPEN,How to treat the most severe disease in this image?,"Medical treatment, supportive treatment, surgical treatment","Medical treatment, supportive treatment, surgical treatment","Medical treatment, supportive treatment, surgical treatment",True,True
xmlab478/source.jpg,OPEN,What modality is used to take this image?,MRI,MRI,MRI,True,True
xmlab478/source.jpg,CLOSED,Is this a T1 weighted or T2 weighted MRI image?,T1,T1,T1,True,True
xmlab478/source.jpg,CLOSED,Is this a coronal section?,No,No,No,True,True
xmlab478/source.jpg,OPEN,Which part of the body does this image belong to?,Head,Head,Head,True,True
xmlab478/source.jpg,OPEN,Where are the abnormalities in this image?,Upper Right Lobe,Right Lobe,Upper Right Lobe,False,True
xmlab478/source.jpg,CLOSED,Is this a study of the head?,Yes,Yes,Yes,True,True
xmlab478/source.jpg,OPEN,What disease is/are shown on the right of brain?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor","Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor","Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor",True,True
xmlab478/source.jpg,OPEN,What density is the abnormality?,Hyperdense,Hyperdense,Hyperdense,True,True
xmlab478/source.jpg,OPEN,How to prevent the occurrence of the disease on the right lobe of brain in this image?,"Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma","Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma","Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma",True,True
xmlab482/source.jpg,CLOSED,Is this image taken via X-Ray?,No,No,No,True,True
xmlab482/source.jpg,CLOSED,Is this a T1 weighted or T2 weighted MRI image?,T1,T1,T1,True,True
xmlab482/source.jpg,CLOSED,Is this a coronal section?,No,No,No,True,True
xmlab482/source.jpg,OPEN,Which part of the human body is the organ located in the image?,Head,Head,Head,True,True
xmlab482/source.jpg,CLOSED,"Which hemisphere is abnormal,left or right?",Right,Right,Right,True,True
xmlab482/source.jpg,OPEN,What is the organ system visualized?,Head,Head,Head,True,True
xmlab482/source.jpg,OPEN,What disease is/are shown on the right of brain?,"Brain Edema, Brain Non-enhancing Tumor","Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor","Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor",False,False
xmlab482/source.jpg,OPEN,What kind of symptoms will the disease on the right lobe of brain in the picture bring to the patient?,"Visual impairment, vomiting, tinnitus, increased intracranial pressure","Visual impairment, vomiting, tinnitus, increased intracranial pressure","Visual impairment, vomiting, tinnitus, increased intracranial pressure",True,True
xmlab488/source.jpg,OPEN,What modality is shown in this image?,MRI,MRI,MRI,True,True
xmlab488/source.jpg,CLOSED,"Which kind of weighting is this image generated with, t1 or t2?",T1,T1,T1,True,True
xmlab488/source.jpg,OPEN,What is the scanning plane of this image?,Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab488/source.jpg,CLOSED,Do the organs in the image exist in the head?,Yes,Yes,Yes,True,True
xmlab488/source.jpg,OPEN,Where are the abnormalities in this image?,Upper Right Lobe,Right Lobe,Upper Right Lobe,False,True
xmlab488/source.jpg,CLOSED,Is this a study of the chest?,No,No,No,True,True
xmlab488/source.jpg,OPEN,What disease is/are shown on the right of brain?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor","Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor","Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor",True,True
xmlab488/source.jpg,OPEN,What density is the brain enhancing tumor in this image?,Hyperdense,White,2,False,False
xmlab488/source.jpg,OPEN,How many kinds of abnormalities are there in this image?,3,3,3,True,True
xmlab488/source.jpg,OPEN,How much damage will be caused to the body taking such an image?,None,None,None,True,True
xmlab499/source.jpg,CLOSED,"Which type of modality is shown about this image, MRI, CT or X-Ray?",MRI,MRI,MRI,True,True
xmlab499/source.jpg,OPEN,What type of MRI is shown in this image?,T1,T1,T1,True,True
xmlab499/source.jpg,CLOSED,"Which plane is the image scanned, transverse plane or coronal plane?",Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab499/source.jpg,OPEN,Which part of the body does this image belong to?,Head,Head,Head,True,True
xmlab499/source.jpg,OPEN,Which hemisphere is normal?,Right,Left,Left,False,False
xmlab499/source.jpg,CLOSED,Is this a study of the pelvic cavity?,No,No,No,True,True
xmlab499/source.jpg,CLOSED,Is the brain abnormal?,Yes,Yes,Yes,True,True
xmlab499/source.jpg,OPEN,What is the main cause of the disease on the left lobe of brain in this picture?,"Brain embryonic tissue dysplasia, genetic factors, chemical factors","Brain embryonic tissue dysplasia, genetic factors, chemical factors","Brain embryonic tissue dysplasia, genetic factors, chemical factors",True,True
xmlab503/source.jpg,CLOSED,"Which type of modality is shown about this image, MRI, CT or X-Ray?",MRI,MRI,MRI,True,True
xmlab503/source.jpg,OPEN,What type of MRI is shown in this image?,T1,T1,T2,True,False
xmlab503/source.jpg,OPEN,What is the scanning plane of this image?,Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab503/source.jpg,CLOSED,Do the organs in the image exist in the head?,Yes,Yes,Yes,True,True
xmlab503/source.jpg,CLOSED,"Which hemisphere is abnormal,left or right?",Left,Right,Right,False,False
xmlab503/source.jpg,CLOSED,Is this a study of the head?,Yes,Yes,Yes,True,True
xmlab503/source.jpg,CLOSED,Is there a brain tumor?,Yes,Yes,Yes,True,True
xmlab503/source.jpg,OPEN,How many kinds of abnormalities are there in this image?,3,3,3,True,True
